location_project,demo_category,season,total_season_days,total_duration,density_km2
728-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
728-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,45,0,0
728-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,130.3597804506657,1.0196887401983477
728-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,45,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,0,0
728-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,45,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,46,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,46,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,0,0
729-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,46,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,0,0
729-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,27.417489823663974,0.4657538112486727
729-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,20.417489823663974,0.34684151476532465
729-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,46,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,46,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,0,0
729-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,46,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,100,0,0
729-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,46,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,171.53100335219312,1.3832315841622547
730-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,44,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,44,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,44,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,97,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,44,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,97,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,44,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
730-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,94,73.59301005657935,0.6179958962515067
730-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,94,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,94,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,94,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,94,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,44,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,94,0,0
730-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,44,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
730-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,36.53100335219312,0.29461083060732424
730-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,97,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,97,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,44,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
730-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,44,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,139,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,139,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,139,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,139,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,139,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,82,0,0
753-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,139,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,136,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,136,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,136,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,136,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,136,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,82,0,0
753-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,136,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,139,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,139,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,139,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,139,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,139,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,82,0,0
753-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,82,405.4236219754939,3.8674009552233652
753-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,82,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,82,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,82,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,82,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,139,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,82,0,0
753-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,139,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,96,402.80106602470636,3.278995538683125
754-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,96,283.8321252712591,2.310530807886004
754-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,96,304.20766535861566,2.4763975611795597
754-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,96,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,96,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
754-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,96,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,96,25.123123170613404,0.20637048200824679
754-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,96,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,96,71.1916882697207,0.5847944510493117
754-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,96,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,96,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
754-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,228.7099474097595,2.056315763224091
754-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,96,0,0
754-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,78.53100335219311,0.7060669722668467
754-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,96,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,96,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,96,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,96,543.3604655926434,4.422861721658478
754-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,96,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,96,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
754-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,96,25.395183241431027,0.2067124698712141
755-NE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,138,51.233263808694765,0.2927643004072859
755-NE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,138,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,138,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,138,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,138,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
755-NE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,56.00482979273144,0.5035356600084707
755-NW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,138,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
755-NW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Female,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Female,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Male,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Male,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Female,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Female,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Male,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Male,winter,138,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,87,0,0
755-SE_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Adult Female,summer,80,169.21308481877622,1.6546126617928654
755-SW_ABMI Ecosystem Health 2017,Moose Adult Female,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Adult Male,summer,80,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Adult Male,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,summer,80,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Adult Unkn,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Female,summer,80,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Female,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Male,summer,80,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Male,winter,138,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,summer,80,0,0
755-SW_ABMI Ecosystem Health 2017,Moose Juv Unkn,winter,138,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,59,331.29782077800786,4.392637953896526
759-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,50,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,59,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,50,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,59,277.4264196959865,3.6783635271382757
759-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,50,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,59,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,50,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,59,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,50,0,0
759-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,59,153.76681742581474,2.0387757356457343
759-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,94,13.531003352193114,0.11260585959974263
759-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,94,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,94,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,94,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,94,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,50,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,94,0,0
759-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,94,9.531003352193114,0.07931760841281453
759-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,94,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,94,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,94,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,94,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,50,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,94,0,0
759-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,50,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,94,0,0
759-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,50,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,47,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,47,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,47,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,0,0
760-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,19.531003352193114,0.1574986456566639
760-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Female,summer,97,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Female,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Male,summer,97,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Male,winter,47,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
760-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Female,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Female,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Male,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Male,winter,47,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,0,0
760-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,47,0,0
760-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
760-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,47,0,0
760-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
760-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,47,0,0
