location_project,demo_category,season,total_season_days,total_duration,density_km2
64-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
64-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,96,0,0
64-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,96,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,27,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,96,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,27,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,96,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,96,0,0
64-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,26.531003352193114,0.21845101773351155
640-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,30,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,30,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,30,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,0,0
640-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,30,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,33,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,33,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,33,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,0,0
640-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,33,0,0
640-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,265.1506733438276,2.1831980372463753
640-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,30,0,0
640-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,8.531003352193114,0.0702425890131492
640-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,30,0,0
640-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
640-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,30,0,0
640-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,10.531003352193114,0.08671019220430055
640-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,30,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,95,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,30,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,95,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,30,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,95,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,30,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,95,0,0
640-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,30,0,0
648-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,84,248.12251566345702,2.3106771899175964
648-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,54,0,0
648-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,84,2.2655016760965574,0.02109781545894335
648-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,54,0,0
648-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,84,4.531003352193115,0.0421956309178867
648-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,54,108.53100335219311,1.570634170769755
648-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,84,211.29403599787233,1.9677065905946602
648-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,54,0,0
648-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,744.8007700684868,6.916686148014032
648-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,58,11.06200670438623,0.1504011318144379
648-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,316.63430551987994,2.940464353674088
648-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,58,184.9870228074696,2.5151184902278882
648-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,68.12401340877246,0.6326422297445409
648-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,58,81.83476407120898,1.1126409038603304
648-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,378.7887710129417,3.5176696249220565
648-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,58,73.80631543034927,1.0034846002557953
648-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,85,303.6026196986636,2.7938982914953217
648-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,55,241.88653981788167,3.436652106896456
648-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,85,872.387606540173,8.028133109831039
648-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,55,0,0
648-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,85,113.39518324143103,1.04351737490435
648-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,55,32.06200670438623,0.4555274674436914
648-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,85,0,0
648-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,55,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,6.531003352193115,0.06722312565916634
649-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,2.2655016760965574,0.03000733037010785
649-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
649-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
649-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
649-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,51.062006704386235,0.6811738680935743
649-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
649-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,27,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,27,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
65-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,40.43180215329739,0.32604336632236947
65-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,27,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,27,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,20.531003352193114,0.16556267814985262
65-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
65-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,27,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,27,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
65-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,97,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,27,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,97,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,27,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,97,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,27,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,97,0,0
65-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,27,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
650-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
650-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,86,31.327508380482787,0.28495730258950924
650-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
650-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,86,0,0
650-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
650-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,86,55.124013408772456,0.5014120490558356
650-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,0,0
650-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,86,190.86165375299817,1.7360915321025308
650-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,76,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,59,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,76,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,59,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,76,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,59,22.531003352193114,0.2984307044628514
650-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,76,0,0
650-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,59,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
657-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
657-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
657-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,81,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,81,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,81,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,81,0,0
657-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,80,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,42,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,80,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,42,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,80,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,42,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,80,0,0
658-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,42,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,80,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,80,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,80,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,80,0,0
658-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,80,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,80,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,80,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,80,0,0
658-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,80,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,40,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,80,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,40,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,80,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,40,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,80,0,0
658-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,40,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,43,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,43,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,43,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
659-NE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,43,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,43,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,43,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,43,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
659-NW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,43,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Female,winter,43,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Male,winter,43,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,43,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
659-SE_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,43,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Female,summer,79,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Female,winter,43,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Male,summer,79,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Male,winter,43,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,summer,79,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Adult Unkn,winter,43,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,summer,79,0,0
659-SW_ABMI Ecosystem Health 2016,Moose Juv Unkn,winter,43,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,53,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,53,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,53,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
663-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,53,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,53,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,53,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,53,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
663-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,53,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,53,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,53,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,53,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
663-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,53,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,53,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,53,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,53,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
663-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,53,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,78,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,78,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,78,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,78,0,0
664-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
664-NW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,78,30.531003352193114,0.3061755293718251
664-SE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,78,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,78,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,78,0,0
664-SE_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Female,summer,77,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Male,summer,77,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,77,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,77,0,0
664-SW_ABMI Ecosystem Health 2015,Moose Juv Unkn,winter,45,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Adult Female,summer,99,94.06200670438622,0.7432550818037365
665-NE_ABMI Ecosystem Health 2015,Moose Adult Female,winter,45,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Adult Male,summer,99,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Adult Male,winter,45,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,summer,99,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Adult Unkn,winter,45,0,0
665-NE_ABMI Ecosystem Health 2015,Moose Juv Unkn,summer,99,0,0
